uniprot,mod_sev_d0_0,mod_sev_d0_1,npx_difference,OR,p_value,minuslog10p,below_fdr,gene_name,gene_description
P22004,6.251705351618421,6.2187221161,-0.03298323551842053,0.9609369752071218,0.891150499652519,0.050048945066233516,False,BMP6,bone morphogenetic protein 6
Q96RT1,3.1013637736842106,3.1324643265604397,0.03110055287622915,1.026626136809037,0.897459707335859,0.04698504054853983,False,ERBB2IP,erbb2 interacting protein
P01137,8.128997109802631,8.213679813384616,0.0846827035819846,1.0332033622109578,0.8989018592443162,0.04628772129820726,False,TGFB1,"transforming growth factor, beta 1"
O15031,1.981886408,2.092728869131868,0.11084246113186791,1.0571202916344913,0.8997354534799233,0.04588516609707834,False,PLXNB2,plexin B2
Q8WVQ1,4.8276509473421045,4.809686080362638,-0.017964866979466976,0.9514441119184512,0.9016860171767341,0.04494466505943743,False,CANT1,calcium activated nucleotidase 1
P15529,4.228437146078948,4.208700779692308,-0.019736366386639226,1.0361880158367485,0.9028638164784196,0.044377751582618315,False,CD46,"CD46 molecule, complement regulatory protein"
P08833,6.081523814266666,6.243493784912088,0.16196997064542185,1.0113744101126787,0.9072401792512705,0.0422777242793109,False,IGFBP1,insulin-like growth factor binding protein 1
Q15828,5.925370487828947,5.769394449010989,-0.15597603881795763,0.9779054511629072,0.9093386561930478,0.04127434656311396,False,CST6,cystatin E/M
Q86WD7,2.951271853631579,2.884820047142857,-0.06645180648872184,1.018048838633282,0.9151345222796323,0.03851506113620884,False,SERPINA9,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9"
Q9UKP3,3.2715778810657894,3.437916854955555,0.16633897388976582,1.0149618134511347,0.9154006901232234,0.03838876449273195,False,ITGB1BP2,integrin beta 1 binding protein (melusin) 2
Q8NBJ7,3.0165001289078948,3.0839905998571426,0.06749047094924787,1.0187085950983725,0.9168639179047572,0.037695118079879596,False,SUMF2,sulfatase modifying factor 2
P80370,6.75458589844,6.569063568879121,-0.18552232956087966,0.9837482476500037,0.9244287119243254,0.03412657418746237,False,DLK1,delta-like 1 homolog (Drosophila)
P30086,4.223054239631579,4.188816844626374,-0.03423739500520462,0.9874406912345353,0.9261831897235195,0.033303105739628774,False,PEBP1,phosphatidylethanolamine binding protein 1
Q9Y5A7,0.9375559627236842,0.9628562503186814,0.02530028759499714,1.0167571793309926,0.9274622438085564,0.032703761108449934,False,NUB1,negative regulator of ubiquitin-like proteins 1
O95786,3.243582375855263,3.4488824673186813,0.20530009146341843,1.0115207516940097,0.9305866403506684,0.031243186558427387,False,DDX58,DEAD (Asp-Glu-Ala-Asp) box polypeptide 58
P30043,1.1256614775921054,1.0742854656593408,-0.05137601193276464,0.9844751115819689,0.9316841146409088,0.030731309236419417,False,BLVRB,biliverdin reductase B (flavin reductase (NADPH))
Q04759,-0.3098806456052632,-0.3446480764835165,-0.03476743087825329,0.9748503177181292,0.9320282425020174,0.03057092737032905,False,PRKCQ,"protein kinase C, theta"
Q9NSA1,8.579443802157895,8.476224413388888,-0.10321938876900738,0.9936856070262486,0.9324947696787369,0.030353595450678006,False,FGF21,fibroblast growth factor 21
P20936,-0.8586355391842105,-0.8471094883186813,0.01152605086552927,1.0293420713170647,0.9338897839401009,0.02970437543057569,False,RASA1,RAS p21 protein activator (GTPase activating protein) 1
Q92844,1.066722827368421,1.112453085835165,0.045730258466743834,1.015027349542833,0.940665980532092,0.026564562081526473,False,TANK,TRAF family member-associated NFKB activator
O15467,7.57781129016,7.337190657406594,-0.24062063275340595,0.9910636146451288,0.9421192757209076,0.02589411046806432,False,CCL16,chemokine (C-C motif) ligand 16
Q9H6B4,2.79626207475,2.650355689703297,-0.14590638504670306,1.0124746762670735,0.944526811937008,0.02478570940861742,False,CLMP,CXADR-like membrane protein
P33151,4.249172311533334,4.202777789307692,-0.046394522225641666,0.9782245883114753,0.9456244545057929,0.02428130516037046,False,CDH5,"cadherin 5, type 2 (vascular endothelium)"
P50225,2.206818582763158,2.264472883681319,0.05765430091816093,1.0143212828491943,0.9471004620504446,0.02360395151407362,False,SULT1A1,"sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1"
P48740,1.7161977058026314,1.6723174085824177,-0.04388029722021369,0.9750934354129432,0.9489877700689159,0.022739384438680572,False,MASP1,mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor)
Q03431,2.526273705526316,2.4068332583406593,-0.1194404471856565,1.0226397228401776,0.9505279471691842,0.022035109600294058,False,PTH1R,parathyroid hormone 1 receptor
P07911,1.1123381195657895,1.171261522912088,0.05892340334629842,1.0290797855669642,0.9524418536177442,0.021161528433209544,False,UMOD,uromodulin
P55774,7.261729815078948,7.261611657340659,-0.00011815773828960374,1.0123789254302742,0.9531751152356972,0.020827304404571735,False,CCL18,chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated)
Q12778,1.9033514632763158,1.9965921383406593,0.09324067506434353,1.0102402615081352,0.9557955160390323,0.019635011233171275,False,FOXO1,forkhead box O1
Q9Y4K4,3.0432564361710526,3.1389129123406594,0.09565647616960682,1.0064975800899807,0.9567169618485106,0.01921652626533901,False,MAP4K5,mitogen-activated protein kinase kinase kinase kinase 5
Q92583,8.543652845605262,8.5255537194,-0.01809912620526255,0.9929207865157266,0.9568177471364068,0.019170777950218015,False,CCL17,chemokine (C-C motif) ligand 17
O95630,5.217186592039474,5.263642750791209,0.04645615875173448,1.0086257041972477,0.9593537249605564,0.018021233836525777,False,STAMBP,STAM binding protein
P43234,2.6841847504473684,2.7543266024175823,0.07014185197021394,0.987105003322489,0.9610450789037407,0.017256240781002154,False,CTSO,cathepsin O
P24592,4.923758049605263,4.83095060443956,-0.09280744516570305,1.0085873431230716,0.9660164938594492,0.015015458335033352,False,IGFBP6,insulin-like growth factor binding protein 6
P01229,2.657194545763158,2.5818601795934066,-0.0753343661697512,1.0054168609619958,0.9673546909626068,0.014414257991330726,False,LHB,luteinizing hormone beta polypeptide
P05089,1.8137735312894734,1.7829230807362637,-0.030850450553209674,0.993968177743379,0.9674174725303165,0.014386073082589955,False,ARG1,arginase 1
P01583,1.1824495831842103,1.1339617146923076,-0.048487868491902786,0.9865830888971303,0.9693839254402272,0.013504186130165992,False,IL1A,"interleukin 1, alpha"
P05412,-0.09599545397368421,-0.06385656284615383,0.03213889112753038,0.9945529262468563,0.9820158474828314,0.007881503639922249,False,JUN,jun proto-oncogene
P39905,2.77528792675,2.788804855802198,0.013516929052197924,1.0057214149509448,0.9837016692682101,0.007136591645070762,False,GDNF,glial cell derived neurotrophic factor
Q16552,1.3904528490263157,1.3741888596373626,-0.016263989388953126,0.997740338207262,0.9898603229821864,0.0044260834203805775,False,IL17A,interleukin 17A
P06127,5.095555852276316,4.989198810758242,-0.10635704151807435,1.0031201567927805,0.991468826271302,0.0037209363161585397,False,CD5,CD5 molecule
P10147,4.036381995710526,4.0349911889111105,-0.0013908067994155004,0.9988700551613402,0.9949254940170651,0.002209440609842696,False,CCL3,chemokine (C-C motif) ligand 3
